genre;game_id
Indie;27774
Adventure;27775
Adventure;27776
Indie;27776
Music;27777
Simulator;27777
Indie;27777
Adventure;27778
Indie;27778
Puzzle;27779
Simulator;27779
Adventure;27779
Indie;27779
Simulator;27783
Quiz/Trivia;27784
Shooter;27785
Sport;27785
Adventure;27785
Indie;27785
Quiz/Trivia;27787
Quiz/Trivia;27788
Shooter;27789
Adventure;27789
Indie;27789
Shooter;27790
Indie;27790
Arcade;27790
Platform;27791
Simulator;27792
Indie;27792
Real Time Strategy (RTS);27793
Role-playing (RPG);27793
Strategy;27793
Tactical;27793
Indie;27793
Role-playing (RPG);27794
Adventure;27794
Indie;27794
Puzzle;27799
Strategy;27799
Platform;27800
Puzzle;27800
Adventure;27800
Indie;27800
Shooter;27801
Indie;27801
Strategy;27802
Turn-based strategy (TBS);27802
Indie;27802
Indie;27803
Strategy;27804
Tactical;27804
Puzzle;27806
Adventure;27806
Simulator;27807
Strategy;27807
Adventure;27810
Shooter;27811
Arcade;27812
Puzzle;27813
Puzzle;27814
Puzzle;27815
Strategy;27815
Puzzle;27819
Simulator;27820
Strategy;27820
Turn-based strategy (TBS);27820
Point-and-click;27821
Adventure;27821
Point-and-click;27822
Adventure;27822
Simulator;27823
Strategy;27823
Point-and-click;27824
Adventure;27824
Point-and-click;27825
Adventure;27825
Point-and-click;27826
Adventure;27826
Platform;27827
Adventure;27827
Real Time Strategy (RTS);27828
Simulator;27828
Strategy;27828
Adventure;27828
Simulator;27829
Strategy;27829
Real Time Strategy (RTS);27830
Simulator;27830
Strategy;27830
Role-playing (RPG);27832
Adventure;27832
Strategy;27833
Simulator;27834
Strategy;27834
Point-and-click;27835
Adventure;27835
Point-and-click;27836
Adventure;27836
Point-and-click;27837
Adventure;27837
Point-and-click;27838
Adventure;27838
Point-and-click;27839
Adventure;27839
Puzzle;27840
Adventure;27840
Indie;27840
Role-playing (RPG);27841
Adventure;27841
Role-playing (RPG);27842
Role-playing (RPG);27843
Role-playing (RPG);27844
Adventure;27844
Role-playing (RPG);27845
Adventure;27845
Point-and-click;27846
Adventure;27846
Indie;27846
Real Time Strategy (RTS);27847
Strategy;27847
Adventure;27848
Point-and-click;27849
Adventure;27849
Puzzle;27850
Platform;27851
Puzzle;27851
Indie;27851
Point-and-click;27852
Adventure;27852
Point-and-click;27853
Puzzle;27853
Adventure;27853
Sport;27854
Hack and slash/Beat 'em up;27854
Point-and-click;27856
Puzzle;27856
Adventure;27856
Adventure;27857
Simulator;27858
Strategy;27858
Real Time Strategy (RTS);27859
Role-playing (RPG);27859
Strategy;27859
Point-and-click;27860
Puzzle;27860
Adventure;27860
Shooter;27861
Platform;27861
Adventure;27861
Hack and slash/Beat 'em up;27862
Adventure;27862
Strategy;27863
Shooter;27864
Adventure;27864
Indie;27864
Puzzle;27865
Strategy;27865
Turn-based strategy (TBS);27865
Shooter;27866
Adventure;27866
Role-playing (RPG);27867
Adventure;27867
Indie;27867
Shooter;27868
Adventure;27870
Indie;27870
Real Time Strategy (RTS);27871
Simulator;27871
Strategy;27871
Adventure;27871
Indie;27871
Adventure;27872
Adventure;27873
Indie;27873
Adventure;27874
Indie;27874
Role-playing (RPG);27875
Adventure;27875
Indie;27875
Adventure;27877
Indie;27878
Arcade;27878
Hack and slash/Beat 'em up;27879
Platform;27880
Puzzle;27880
Adventure;27880
Indie;27880
Puzzle;27881
Indie;27882
Puzzle;27884
Puzzle;27885
Indie;27885
Fighting;27887
Point-and-click;27888
Adventure;27888
Fighting;27889
Fighting;27890
Hack and slash/Beat 'em up;27890
Simulator;27891
Strategy;27891
Strategy;27892
Turn-based strategy (TBS);27892
Indie;27892
Puzzle;27893
Adventure;27893
Simulator;27895
Point-and-click;27896
Adventure;27896
Indie;27896
Simulator;27898
Platform;27900
Puzzle;27900
Adventure;27900
Indie;27900
Simulator;27901
Strategy;27901
Shooter;27904
Platform;27904
Puzzle;27904
Adventure;27904
Indie;27904
Puzzle;27906
Tactical;27906
Indie;27907
Role-playing (RPG);27910
Simulator;27910
Sport;27910
Adventure;27910
Indie;27910
Role-playing (RPG);27911
Strategy;27911
Adventure;27911
Shooter;27912
Adventure;27912
Simulator;27913
Strategy;27913
Role-playing (RPG);27916
Adventure;27916
Simulator;27917
Indie;27917
Role-playing (RPG);27918
Platform;27919
Puzzle;27919
Adventure;27919
Indie;27919
Role-playing (RPG);27920
Adventure;27920
Adventure;27921
Indie;27921
Role-playing (RPG);27922
Adventure;27923
Indie;27923
Simulator;27924
Indie;27924
Point-and-click;27925
Puzzle;27925
Adventure;27925
Indie;27925
Shooter;27926
Indie;27926
Adventure;27927
Indie;27927
Arcade;27927
Racing;27929
Role-playing (RPG);27930
Strategy;27930
Adventure;27930
Adventure;27931
Indie;27931
Strategy;27936
Turn-based strategy (TBS);27936
Indie;27936
Shooter;27937
Simulator;27937
Strategy;27937
Simulator;27938
Adventure;27938
Role-playing (RPG);27939
Adventure;27939
Simulator;27940
Indie;27942
Visual Novel;27942
Puzzle;27943
Adventure;27943
Indie;27943
Indie;27944
Fighting;27946
Real Time Strategy (RTS);27946
Role-playing (RPG);27946
Simulator;27946
Strategy;27946
Shooter;27949
Indie;27949
Arcade;27949
Role-playing (RPG);27950
Simulator;27951
Strategy;27951
Indie;27951
Role-playing (RPG);27954
Strategy;27954
Turn-based strategy (TBS);27954
Tactical;27954
Adventure;27954
Indie;27954
Shooter;27955
Real Time Strategy (RTS);27955
Strategy;27955
Role-playing (RPG);27958
Adventure;27958
Role-playing (RPG);27959
Adventure;27959
Role-playing (RPG);27960
Adventure;27960
Indie;27961
Arcade;27961
Adventure;27962
Indie;27962
Puzzle;27963
Indie;27963
Arcade;27963
Indie;27964
Arcade;27964
Shooter;27965
Indie;27965
Strategy;27967
Arcade;27967
Platform;27973
Role-playing (RPG);27973
Indie;27973
Platform;27974
Indie;27974
Role-playing (RPG);27975
Strategy;27975
Adventure;27975
Indie;27975
Arcade;27975
Simulator;27976
Indie;27976
Arcade;27976
Simulator;27977
Sport;27977
Indie;27977
Platform;27978
Role-playing (RPG);27979
Adventure;27979
Arcade;27980
Role-playing (RPG);27986
Simulator;27986
Adventure;27986
Role-playing (RPG);27988
Strategy;27988
Adventure;27988
Role-playing (RPG);27991
Indie;27991
Role-playing (RPG);27992
Simulator;27992
Adventure;27994
Indie;27994
Fighting;27995
Role-playing (RPG);27995
Adventure;27996
Indie;27996
Music;27997
Shooter;27998
Indie;27998
Shooter;27999
Puzzle;27999
Indie;27999
Arcade;27999
Platform;28000
Racing;28000
Adventure;28000
Role-playing (RPG);28002
Adventure;28002
Platform;28003
Racing;28003
Adventure;28003
Indie;28003
Platform;28005
Puzzle;28005
Role-playing (RPG);28006
Strategy;28006
Turn-based strategy (TBS);28006
Tactical;28006
Adventure;28006
Indie;28006
Strategy;28007
Role-playing (RPG);28008
Adventure;28008
Hack and slash/Beat 'em up;28009
Adventure;28009
Indie;28009
Role-playing (RPG);28010
Puzzle;28012
Simulator;28012
Strategy;28012
Indie;28012
Simulator;28013
Indie;28013
Shooter;28014
Role-playing (RPG);28014
Adventure;28014
Indie;28014
Adventure;28015
Turn-based strategy (TBS);28018
Platform;28024
Adventure;28024
Indie;28024
Adventure;28026
Indie;28026
Real Time Strategy (RTS);28028
Strategy;28028
Point-and-click;28030
Simulator;28030
Indie;28030
Fighting;28031
Role-playing (RPG);28031
Adventure;28031
Indie;28031
Role-playing (RPG);28032
Indie;28032
Shooter;28034
Role-playing (RPG);28035
Adventure;28035
Indie;28035
Visual Novel;28035
Adventure;28036
Arcade;28037
Role-playing (RPG);28041
Simulator;28041
Strategy;28041
Indie;28041
Platform;28042
Indie;28042
Adventure;28043
Puzzle;28044
Adventure;28044
Shooter;28045
Role-playing (RPG);28045
Indie;28045
Shooter;28046
Indie;28046
Arcade;28046
Puzzle;28048
Adventure;28048
Point-and-click;28049
Adventure;28049
Indie;28049
Simulator;28050
Indie;28050
Pinball;28053
Adventure;28055
Puzzle;28056
Racing;28056
Arcade;28056
Shooter;28058
Arcade;28058
Real Time Strategy (RTS);28060
Strategy;28060
Hack and slash/Beat 'em up;28060
Indie;28060
Shooter;28061
Role-playing (RPG);28061
Strategy;28061
Adventure;28062
Shooter;28063
Adventure;28064
Adventure;28065
Platform;28066
Adventure;28066
Indie;28066
Adventure;28067
Indie;28067
Point-and-click;28068
Puzzle;28068
Indie;28068
Platform;28069
Adventure;28069
Indie;28069
Platform;28070
Puzzle;28070
Adventure;28070
Indie;28070
Simulator;28072
Strategy;28072
Indie;28072
Simulator;28073
Indie;28073
Adventure;28074
Indie;28074
Racing;28075
Platform;28076
Puzzle;28076
Sport;28076
Indie;28076
Role-playing (RPG);28080
Sport;28081
Arcade;28081
Simulator;28082
Adventure;28082
Indie;28082
Simulator;28083
Strategy;28083
Turn-based strategy (TBS);28083
Indie;28083
Sport;28084
Strategy;28084
Role-playing (RPG);28085
Indie;28085
Simulator;28086
Strategy;28086
Sport;28088
Strategy;28088
Adventure;28089
Shooter;28090
Fighting;28092
Indie;28092
Indie;28094
Platform;28098
Indie;28098
Arcade;28098
Indie;28099
Arcade;28099
Role-playing (RPG);28101
Adventure;28101
Role-playing (RPG);28102
Adventure;28102
Indie;28102
Strategy;28103
Arcade;28104
Arcade;28105
Puzzle;28106
Fighting;28107
Puzzle;28108
Indie;28108
Platform;28109
Puzzle;28109
Indie;28109
Puzzle;28110
Indie;28110
Simulator;28111
Strategy;28111
Indie;28111
Indie;28112
Indie;28113
Platform;28115
Indie;28115
Arcade;28115
Puzzle;28116
Adventure;28117
Arcade;28117
Indie;28118
Indie;28119
Adventure;28121
Indie;28121
Strategy;28122
Racing;28123
Adventure;28123
Platform;28124
Puzzle;28124
Adventure;28124
Puzzle;28125
Adventure;28125
Role-playing (RPG);28126
Adventure;28127
Arcade;28127
Role-playing (RPG);28128
Hack and slash/Beat 'em up;28128
Simulator;28129
Adventure;28129
Puzzle;28131
Adventure;28131
Adventure;28132
Indie;28132
Arcade;28132
Racing;28133
Simulator;28133
Sport;28133
Platform;28134
Indie;28134
Racing;28135
Racing;28136
Shooter;28137
Fighting;28138
Fighting;28139
Role-playing (RPG);28142
Strategy;28142
Tactical;28142
Adventure;28142
Indie;28142
Racing;28143
Simulator;28143
Shooter;28145
Adventure;28145
Indie;28145
Arcade;28145
Music;28146
Adventure;28148
Indie;28148
Adventure;28150
Role-playing (RPG);28151
Simulator;28151
Platform;28152
Shooter;28153
Indie;28153
Platform;28154
Adventure;28154
Indie;28155
Arcade;28155
Strategy;28157
Turn-based strategy (TBS);28157
Indie;28157
Hack and slash/Beat 'em up;28158
Indie;28158
Platform;28159
Adventure;28159
Role-playing (RPG);28160
Role-playing (RPG);28161
Quiz/Trivia;28161
Adventure;28162
Indie;28162
Shooter;28163
Indie;28163
Shooter;28164
Indie;28164
Adventure;28165
Indie;28165
Role-playing (RPG);28168
Adventure;28168
Role-playing (RPG);28169
Racing;28170
Sport;28170
Simulator;28171
Strategy;28171
Adventure;28171
Indie;28171
Shooter;28173
Strategy;28173
Tactical;28173
Adventure;28173
Strategy;28174
Quiz/Trivia;28174
Fighting;28175
Fighting;28176
Fighting;28177
Adventure;28177
Adventure;28178
Indie;28178
Arcade;28179
Hack and slash/Beat 'em up;28180
Role-playing (RPG);28182
Strategy;28182
Turn-based strategy (TBS);28182
Indie;28182
Shooter;28183
Indie;28183
Arcade;28183
Indie;28185
Sport;28187
Platform;28188
Puzzle;28188
Indie;28188
Puzzle;28189
Adventure;28189
Indie;28189
Simulator;28190
Sport;28190
Simulator;28191
Sport;28191
Music;28192
Simulator;28193
Sport;28193
Sport;28194
Sport;28196
Sport;28197
Puzzle;28198
Simulator;28199
Simulator;28200
Indie;28200
Platform;28201
Adventure;28201
Indie;28201
Arcade;28202
Shooter;28204
Strategy;28205
Indie;28205
Indie;28206
Point-and-click;28207
Adventure;28207
Indie;28207
Role-playing (RPG);28210
Adventure;28210
Puzzle;28211
Indie;28211
Strategy;28213
Quiz/Trivia;28213
Indie;28213
Simulator;28214
Strategy;28214
Adventure;28216
Adventure;28217
Indie;28217
Shooter;28218
Adventure;28218
Adventure;28219
Simulator;28220
Indie;28220
Point-and-click;28221
Puzzle;28221
Adventure;28221
Indie;28221
Point-and-click;28222
Adventure;28222
Adventure;28224
Indie;28224
Shooter;28225
Simulator;28225
Strategy;28225
Indie;28225
Simulator;28226
Sport;28226
Indie;28226
Arcade;28226
Platform;28227
Racing;28227
Adventure;28227
Indie;28229
Arcade;28229
Adventure;28230
Point-and-click;28231
Adventure;28231
Role-playing (RPG);28232
Adventure;28232
Role-playing (RPG);28234
Hack and slash/Beat 'em up;28234
Adventure;28234
Puzzle;28236
Indie;28236
Indie;28237
Puzzle;28238
Indie;28238
Puzzle;28239
Simulator;28239
Adventure;28239
Indie;28239
Role-playing (RPG);28240
Adventure;28240
Indie;28240
Adventure;28241
Indie;28241
Racing;28242
Indie;28242
Simulator;28244
Strategy;28244
Role-playing (RPG);28245
Adventure;28245
Simulator;28247
Sport;28247
Strategy;28249
Adventure;28249
Simulator;28253
Strategy;28253
Adventure;28253
Indie;28253
Adventure;28254
Role-playing (RPG);28255
Strategy;28255
Adventure;28255
Strategy;28256
Indie;28256
Strategy;28257
Adventure;28258
Indie;28258
Indie;28259
Role-playing (RPG);28260
Simulator;28261
Indie;28261
Shooter;28262
Simulator;28262
Adventure;28262
Indie;28262
Indie;28263
Strategy;28264
Role-playing (RPG);28265
Adventure;28266
Indie;28266
Role-playing (RPG);28267
Sport;28267
Adventure;28267
Strategy;28268
Indie;28269
Puzzle;28270
Arcade;28270
Indie;28271
Role-playing (RPG);28272
Sport;28272
Adventure;28272
Indie;28272
Shooter;28274
Real Time Strategy (RTS);28274
Strategy;28274
Platform;28275
Indie;28275
Platform;28276
Puzzle;28276
Indie;28276
Simulator;28277
Adventure;28277
Indie;28277
Strategy;28278
Quiz/Trivia;28278
Simulator;28279
Indie;28279
Simulator;28280
Strategy;28280
Adventure;28280
Racing;28281
Simulator;28281
Sport;28281
Indie;28281
Point-and-click;28282
Adventure;28282
Indie;28282
Role-playing (RPG);28283
Adventure;28283
Indie;28283
Hack and slash/Beat 'em up;28284
Point-and-click;28285
Role-playing (RPG);28285
Adventure;28285
Real Time Strategy (RTS);28286
Role-playing (RPG);28286
Strategy;28286
Adventure;28286
Fighting;28287
Puzzle;28289
Strategy;28289
Adventure;28289
Point-and-click;28291
Adventure;28291
Visual Novel;28291
Role-playing (RPG);28292
Strategy;28292
Shooter;28293
Simulator;28293
Strategy;28293
Indie;28293
Arcade;28293
Platform;28294
Puzzle;28294
Strategy;28294
Indie;28294
Indie;28295
Role-playing (RPG);28296
Adventure;28296
Indie;28296
Racing;28297
Indie;28297
Simulator;28298
Adventure;28298
Indie;28298
Simulator;28299
Adventure;28299
Indie;28299
Adventure;28300
Visual Novel;28300
Adventure;28301
Visual Novel;28301
Shooter;28302
Puzzle;28302
Adventure;28302
Indie;28302
Simulator;28303
Sport;28303
Indie;28303
Arcade;28303
Indie;28304
Role-playing (RPG);28305
Strategy;28305
Adventure;28305
Indie;28305
Sport;28307
Indie;28307
Puzzle;28308
Role-playing (RPG);28309
Adventure;28309
Indie;28309
Puzzle;28310
Adventure;28310
Puzzle;28311
Indie;28311
Point-and-click;28312
Adventure;28312
Indie;28312
Platform;28313
Adventure;28313
Indie;28313
Puzzle;28315
Adventure;28315
Indie;28315
Role-playing (RPG);28316
Adventure;28316
Indie;28316
Simulator;28317
Indie;28317
Platform;28318
Adventure;28318
Indie;28318
Adventure;28319
Indie;28319
Indie;28320
Simulator;28321
Indie;28321
Simulator;28322
Adventure;28322
Indie;28322
Platform;28323
Shooter;28324
Real Time Strategy (RTS);28325
Simulator;28325
Strategy;28325
Indie;28325
Adventure;28326
Indie;28326
Visual Novel;28326
Shooter;28327
Platform;28327
Hack and slash/Beat 'em up;28327
Adventure;28327
Indie;28327
Platform;28328
Puzzle;28328
Indie;28328
Strategy;28329
Indie;28329
Simulator;28330
Indie;28330
Puzzle;28331
Strategy;28331
Indie;28331
Adventure;28332
Simulator;28333
Strategy;28333
Indie;28333
Racing;28334
Sport;28334
Point-and-click;28336
Puzzle;28336
Adventure;28337
Simulator;28338
Sport;28338
Puzzle;28342
Adventure;28342
Indie;28342
Sport;28347
Platform;28349
Puzzle;28349
Adventure;28349
Indie;28349
Puzzle;28350
Quiz/Trivia;28350
Puzzle;28351
Strategy;28351
Indie;28351
Simulator;28352
Quiz/Trivia;28352
Adventure;28352
Platform;28355
Adventure;28357
Indie;28357
Adventure;28360
Indie;28360
Real Time Strategy (RTS);28362
Strategy;28362
Adventure;28362
Indie;28362
Real Time Strategy (RTS);28365
Role-playing (RPG);28366
Hack and slash/Beat 'em up;28366
Fighting;28368
Hack and slash/Beat 'em up;28368
Platform;28369
Adventure;28369
Adventure;28370
Shooter;28371
Indie;28371
Simulator;28375
Adventure;28375
Simulator;28376
Indie;28376
Simulator;28378
Adventure;28378
Role-playing (RPG);28380
Hack and slash/Beat 'em up;28380
Adventure;28380
Puzzle;28381
Puzzle;28382
Fighting;28387
Role-playing (RPG);28387
Shooter;28390
Racing;28392
Sport;28392
Arcade;28392
Puzzle;28393
Racing;28394
Sport;28394
Arcade;28394
Arcade;28395
Role-playing (RPG);28396
Strategy;28396
Tactical;28396
Shooter;28397
Strategy;28398
Strategy;28399
Puzzle;28400
Role-playing (RPG);28401
Strategy;28401
Turn-based strategy (TBS);28401
Tactical;28401
Platform;28402
Role-playing (RPG);28402
Adventure;28402
Sport;28403
Platform;28406
Role-playing (RPG);28406
Adventure;28406
Indie;28406
Adventure;28407
Indie;28407
Simulator;28410
Adventure;28410
Quiz/Trivia;28411
Adventure;28411
Shooter;28412
Arcade;28412
Puzzle;28414
Role-playing (RPG);28414
Strategy;28414
Tactical;28414
Adventure;28414
Indie;28415
Fighting;28416
Arcade;28416
Fighting;28418
Arcade;28418
Racing;28419
Simulator;28419
Indie;28419
Adventure;28420
Indie;28420
Puzzle;28421
Adventure;28421
Indie;28421
Role-playing (RPG);28422
Strategy;28422
Adventure;28422
Indie;28422
Adventure;28423
Indie;28423
Visual Novel;28423
Shooter;28424
Indie;28424
Adventure;28425
Indie;28425
Platform;28426
Role-playing (RPG);28426
Indie;28426
Adventure;28427
Indie;28427
Simulator;28428
Indie;28428
Indie;28429
Role-playing (RPG);28430
Simulator;28430
Strategy;28430
Indie;28430
Role-playing (RPG);28431
Simulator;28431
Strategy;28431
Adventure;28431
Platform;28432
Adventure;28432
Indie;28432
Sport;28433
Strategy;28433
Role-playing (RPG);28434
Adventure;28434
Indie;28434
Real Time Strategy (RTS);28443
Strategy;28443
Role-playing (RPG);28444
Hack and slash/Beat 'em up;28444
Arcade;28445
Adventure;28446
Indie;28446
Platform;28447
Simulator;28448
Indie;28448
Arcade;28448
Sport;28451
Shooter;28452
Arcade;28452
Simulator;28453
Simulator;28454
Adventure;28454
Indie;28454
Quiz/Trivia;28456
Platform;28459
Shooter;28462
Strategy;28463
Arcade;28464
Simulator;28465
Indie;28465
Puzzle;28466
Quiz/Trivia;28472
Simulator;28488
Adventure;28488
Indie;28488
Shooter;28489
Adventure;28489
Indie;28489
Puzzle;28491
Role-playing (RPG);28491
Strategy;28491
Adventure;28491
Indie;28491
Puzzle;28493
Racing;28496
Indie;28496
Racing;28500
Arcade;28500
Shooter;28501
Platform;28502
Puzzle;28502
Puzzle;28503
Racing;28503
Strategy;28503
Shooter;28504
Arcade;28504
Platform;28505
Indie;28505
Shooter;28506
Indie;28506
Fighting;28507
Puzzle;28508
Adventure;28508
Indie;28508
Indie;28511
Arcade;28511
Shooter;28512
Indie;28512
Shooter;28513
Role-playing (RPG);28517
Strategy;28517
Adventure;28517
Indie;28517
Shooter;28519
Arcade;28519
Adventure;28520
Fighting;28522
Hack and slash/Beat 'em up;28522
Adventure;28522
Arcade;28522
Role-playing (RPG);28526
Strategy;28526
Adventure;28526
Indie;28526
Adventure;28527
Indie;28527
Platform;28528
Puzzle;28528
Adventure;28528
Pinball;28530
Hack and slash/Beat 'em up;28531
Indie;28531
Role-playing (RPG);28532
Adventure;28532
Indie;28532
Strategy;28533
Indie;28533
Indie;28534
Platform;28538
Strategy;28538
Adventure;28538
Role-playing (RPG);28540
Adventure;28540
Racing;28542
Sport;28543
Role-playing (RPG);28544
Adventure;28544
Indie;28544
Adventure;28545
Indie;28545
Simulator;28547
Adventure;28548
Indie;28548
Fighting;28551
Shooter;28552
Adventure;28552
Shooter;28554
Indie;28554
Role-playing (RPG);28557
Adventure;28557
Simulator;28558
Music;28559
Indie;28560
Racing;28567
Indie;28567
Arcade;28567
Shooter;28572
Indie;28572
Simulator;28574
Strategy;28574
Platform;28575
Adventure;28575
Indie;28575
Indie;28577
Real Time Strategy (RTS);28578
Role-playing (RPG);28578
Simulator;28578
Strategy;28578
Simulator;28579
Adventure;28579
Indie;28579
Simulator;28580
Adventure;28581
Adventure;28582
Indie;28582
Strategy;28583
Role-playing (RPG);28585
Adventure;28585
Indie;28586
Puzzle;28587
Role-playing (RPG);28587
Indie;28587
Simulator;28588
Strategy;28588
Indie;28588
Adventure;28589
Indie;28589
Adventure;28590
Indie;28590
Shooter;28592
Role-playing (RPG);28592
Indie;28592
Arcade;28592
Adventure;28593
Indie;28593
Adventure;28594
Simulator;28595
Indie;28595
Simulator;28596
Indie;28596
Adventure;28597
Indie;28597
Adventure;28615
Sport;28632
Indie;28639
Adventure;28640
Indie;28640
Strategy;28641
Indie;28641
Role-playing (RPG);28642
Indie;28643
Adventure;28645
Indie;28645
Simulator;28646
Sport;28646
Strategy;28646
Indie;28646
Simulator;28647
Strategy;28647
Indie;28647
Platform;28648
Simulator;28648
Adventure;28648
Indie;28648
Role-playing (RPG);28649
Strategy;28649
Adventure;28649
Indie;28649
Role-playing (RPG);28650
Adventure;28650
Indie;28650
Simulator;28651
Adventure;28651
Indie;28651
Role-playing (RPG);28652
Strategy;28652
Adventure;28652
Adventure;28654
Simulator;28655
Indie;28655
Adventure;28656
Indie;28656
Simulator;28660
Sport;28660
Indie;28660
Adventure;28661
Indie;28661
Simulator;28662
Adventure;28662
Indie;28662
Sport;28664
Strategy;28665
Indie;28665
Adventure;28666
Indie;28666
Strategy;28667
Indie;28667
Adventure;28668
Indie;28668
Simulator;28669
Sport;28669
Adventure;28669
Indie;28669
Adventure;28670
Indie;28670
Adventure;28671
Indie;28671
Adventure;28672
Indie;28672
Racing;28673
Role-playing (RPG);28673
Strategy;28673
Adventure;28673
Indie;28673
Adventure;28674
Indie;28674
Simulator;28675
Strategy;28675
Adventure;28676
Adventure;28677
Simulator;28678
Indie;28678
Puzzle;28679
Adventure;28679
Indie;28679
Adventure;28680
Adventure;28681
Indie;28682
Adventure;28683
Indie;28683
Indie;28684
Simulator;28685
Adventure;28685
Role-playing (RPG);28686
Adventure;28687
Adventure;28688
Indie;28689
Simulator;28690
Sport;28690
Indie;28690
Indie;28691
Platform;28692
Adventure;28692
Indie;28692
Indie;28693
Simulator;28694
Strategy;28694
Indie;28694
Fighting;28695
Sport;28695
Indie;28695
Role-playing (RPG);28700
Indie;28700
Role-playing (RPG);28701
Strategy;28701
Adventure;28701
Indie;28701
Racing;28702
Simulator;28702
Adventure;28702
Indie;28702
Sport;28706
Shooter;28710
Racing;28710
Indie;28710
Arcade;28710
Puzzle;28711
Quiz/Trivia;28711
Shooter;28718
Sport;28719
Arcade;28719
Simulator;28720
Shooter;28721
Music;28721
Simulator;28723
Strategy;28723
Simulator;28724
Strategy;28724
Shooter;28725
Simulator;28727
Indie;28727
Platform;28729
Platform;28730
Puzzle;28730
Indie;28730
Fighting;28733
Indie;28733
Role-playing (RPG);28735
Adventure;28735
Role-playing (RPG);28737
Adventure;28737
Indie;28737
Role-playing (RPG);28738
Adventure;28738
Indie;28738
Strategy;28739
Indie;28739
Indie;28740
Shooter;28741
Indie;28741
Adventure;28742
Adventure;28743
Adventure;28744
Shooter;28745
Arcade;28745
Puzzle;28746
Simulator;28746
Sport;28746
Strategy;28746
Indie;28746
Adventure;28748
Indie;28748
Simulator;28749
Indie;28749
Indie;28750
Shooter;28751
Strategy;28752
Simulator;28753
Strategy;28753
Indie;28753
Indie;28754
Strategy;28755
Indie;28755
Indie;28756
Platform;28757
Role-playing (RPG);28759
Simulator;28759
Strategy;28759
Adventure;28759
Indie;28759
Adventure;28760
Indie;28760
Platform;28761
Role-playing (RPG);28761
Indie;28761
Strategy;28762
Adventure;28763
Role-playing (RPG);28764
Indie;28764
Adventure;28765
Indie;28765
Fighting;28767
Sport;28767
Shooter;28768
Indie;28768
Arcade;28768
Adventure;28769
Indie;28769
Role-playing (RPG);28771
Strategy;28771
Indie;28771
Adventure;28774
Indie;28774
Role-playing (RPG);28779
Adventure;28779
Indie;28779
Simulator;28780
Adventure;28780
Indie;28780
Puzzle;28781
Adventure;28781
Simulator;28782
Sport;28782
Adventure;28782
Indie;28782
Simulator;28784
Adventure;28784
Role-playing (RPG);28785
Indie;28787
Strategy;28788
Indie;28788
Simulator;28789
Sport;28789
Indie;28789
Racing;28790
Adventure;28790
Indie;28790
Adventure;28791
Indie;28791
Strategy;28792
Indie;28792
Adventure;28793
Indie;28793
Real Time Strategy (RTS);28794
Strategy;28794
Tactical;28794
Strategy;28795
Adventure;28796
Indie;28796
Simulator;28798
Sport;28798
Simulator;28799
Strategy;28799
Indie;28799
Indie;28800
Adventure;28801
Indie;28801
Visual Novel;28801
Adventure;28802
Indie;28802
Adventure;28804
Indie;28804
Simulator;28806
Indie;28806
Indie;28807
Adventure;28808
Indie;28808
Adventure;28809
Indie;28809
Puzzle;28810
Indie;28810
Simulator;28811
Strategy;28811
Adventure;28811
Indie;28811
Turn-based strategy (TBS);28812
Platform;28813
Puzzle;28814
Hack and slash/Beat 'em up;28815
Adventure;28815
Role-playing (RPG);28817
Hack and slash/Beat 'em up;28817
Indie;28817
Adventure;28818
Indie;28818
Real Time Strategy (RTS);28819
Role-playing (RPG);28819
Strategy;28819
Tactical;28819
Role-playing (RPG);28820
Strategy;28820
Shooter;28821
Adventure;28821
Adventure;28822
Arcade;28822
Racing;28829
Role-playing (RPG);28830
Adventure;28831
Adventure;28834
Fighting;28835
Simulator;28836
Sport;28836
Shooter;28838
Racing;28838
Simulator;28838
Hack and slash/Beat 'em up;28840
Strategy;28842
Role-playing (RPG);28843
Simulator;28843
Adventure;28843
Arcade;28845
Puzzle;28846
Simulator;28846
Indie;28846
Racing;28856
Puzzle;28858
Simulator;28859
Role-playing (RPG);28861
Adventure;28861
Indie;28861
Sport;28862
Racing;28863
Sport;28863
Indie;28865
Simulator;28866
Indie;28866
Simulator;28868
Indie;28868
Racing;28869
Simulator;28869
Sport;28869
Adventure;28870
Indie;28870
Role-playing (RPG);28871
Strategy;28871
Adventure;28871
Indie;28871
Adventure;28872
Indie;28872
Sport;28873
Strategy;28874
Adventure;28874
Sport;28875
Strategy;28875
Hack and slash/Beat 'em up;28876
Indie;28876
Adventure;28877
Indie;28878
Indie;28880
Strategy;28881
Indie;28881
Strategy;28882
Turn-based strategy (TBS);28882
Simulator;28883
Strategy;28883
Indie;28883
Indie;28884
Simulator;28885
Indie;28885
Indie;28887
Indie;28888
Shooter;28889
Indie;28889
Indie;28890
Adventure;28894
Indie;28894
Indie;28895
Shooter;28896
Adventure;28896
Platform;28897
Adventure;28897
Indie;28897
Shooter;28898
Indie;28900
Indie;28901
Adventure;28902
Indie;28902
Indie;28903
Adventure;28904
Indie;28904
Strategy;28905
Adventure;28905
Indie;28905
Simulator;28906
Sport;28906
Indie;28906
Simulator;28907
Strategy;28907
Indie;28907
Simulator;28908
Adventure;28908
Indie;28908
Role-playing (RPG);28909
Adventure;28909
Indie;28909
Indie;28910
